credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,PD,Expected_Loss,Actual_Default
0,4041.118108,3948.856263,53211.366,2,657,6.078165751806597e-13,2.210632711474597e-09,0
1,5317.395322,8874.134931,77109.63632,5,659,1.8843053943143057e-13,9.017637020051631e-10,0
0,5555.751545,6393.736656,103098.0088,6,750,2.8526925596266405e-24,1.4263965986000142e-20,0
0,5420.379794,3434.577564,78135.3344,4,563,1.816147131823644e-17,8.859786494641141e-14,0
5,4073.336982,21266.67819,76705.32968,6,637,0.9999997132554596,3666.002232593573,1
0,4357.579656,6566.526886,71401.29157,5,630,4.9154440327018784e-17,1.9277495025397474e-13,0
0,3666.260675,5253.541285,71090.00247,5,622,7.855528946564569e-18,2.5920375172302472e-14,0
0,2886.126559,5083.890754,63053.82913,3,601,3.1308576334928674e-14,8.132446231624486e-11,0
1,4166.890552,5684.134518,71725.94593,7,636,4.9490874474376266e-17,1.8560075153174679e-13,0
0,4989.117031,3493.736568,82784.82818,3,694,6.993095509582908e-19,3.1400434715642743e-15,0
0,3047.292523,2516.869786,60233.32647,5,635,2.371594377156673e-18,6.504247631788535e-15,0
3,4863.253267,18435.86103,89210.95378,4,651,0.11729034461864622,513.3713864887684,0
4,2622.072029,9722.05403,39034.60158,3,612,0.9999929615755495,2359.848216369708,1
2,3987.256321,13123.67582,70612.95264,3,665,0.00011458738429966919,0.41120034512014086,0
0,6277.372179,9524.698496,101555.6626,4,542,1.9622926697442078e-16,1.1086237270897132e-12,0
0,3628.204518,3977.565255,57921.76398,3,608,3.7040645953314356e-14,1.2095193509770822e-10,0
0,6177.700794,9126.360528,102190.2759,2,668,3.2784741938004927e-16,1.8228089367134835e-12,0
0,7236.406052,7430.743901,109764.0729,2,678,3.0979953625628946e-18,2.0176517151646258e-14,0
0,2306.059496,4283.30369,45747.76502,2,629,1.18957788190895e-11,2.4689136337269303e-08,0
1,1239.142282,2154.13052,20635.57197,7,624,1.3355759704067173e-12,1.4894717901787297e-09,0
1,3881.444996,8416.964555,75868.27458,6,690,1.5151592256167394e-15,5.292906474971996e-12,0
5,3677.062247,18433.22523,72688.97862,5,651,0.999999467298498,3309.3542594010764,1
5,5118.924546,32914.55355,102522.6117,5,558,0.9999999999998468,4607.032091399295,1
0,4044.396254,654.6005039,65460.05039,4,709,6.800070877483506e-20,2.4751963065445907e-16,0
0,4982.482567,7998.096042,84989.03575,3,648,1.0335551118918427e-15,4.634703294331357e-12,0
1,4672.306185,7903.834833,68149.60451,4,629,2.7837726827824592e-11,1.1705974491058676e-07,0
1,3939.795748,9154.684336,85187.42471,5,656,1.2356812484031673e-14,4.381498555507917e-11,0
1,3515.827862,5230.565,51344.19587,5,617,6.608341550712351e-12,2.0910412211046096e-08,0
1,6618.070454,13894.50265,94840.63224,3,580,6.775480680026421e-09,4.0356547650117615e-05,0
5,5143.811559,22191.9761,77353.78186,3,637,0.9999999999879978,4629.430403044437,1
1,1639.238165,3381.888346,40093.68777,4,668,2.0093350899903524e-11,2.9644008892073057e-08,0
0,5291.427631,4593.554519,68653.54074,4,637,1.4514044939680904e-16,6.912001658826293e-13,0
0,2636.276195,1201.862489,57444.86187,3,569,1.9297798963983755e-15,4.578689522218143e-12,0
5,2511.084626,12221.81868,42731.42714,4,578,0.9999999976057088,2259.9761579889587,1
1,3398.327072,5986.178082,54589.27245,5,628,4.498537465439386e-12,1.3758751487888037e-08,0
0,3270.431523,4671.202489,79338.7958,6,777,6.167140719630929e-23,1.8152290274632108e-19,0
2,3919.066767,12162.99032,68407.3692,3,626,0.0002148867125776952,0.7579398365398136,0
0,5911.151595,9885.583692,102657.0635,2,720,1.2447466958160068e-16,6.622097774709392e-13,0
0,5541.644989,877.5243199,87752.43199,4,629,2.4688578359467364e-21,1.2313380289614855e-17,0
5,1548.008433,7167.181484,24360.85192,3,638,0.9999999930072916,1393.2075799577055,1
5,5881.383143,18830.49694,75519.67058,3,601,0.9999999998329931,5293.244827815992,1
0,3809.155786,3852.765724,73006.51379,6,662,9.435650687814044e-21,3.2347677070945564e-17,0
1,4611.914093,7432.22756,78866.71081,7,555,1.222161804418507e-15,5.07285472475162e-12,0
1,4618.694447,7478.658255,90090.22062,8,734,4.887836409179687e-21,2.0317880592830375e-17,0
1,2117.058404,3366.622686,37764.64624,6,531,1.9928403338290486e-11,3.797063438906658e-08,0
1,4034.199761,5728.572389,61760.6356,5,630,4.039114480314754e-13,1.4665135204023678e-09,0
5,2340.06117,13099.50935,46440.39383,2,614,0.9999999999705478,2106.055052937972,1
0,3564.243108,3543.065318,54951.3867,2,682,6.635214083873538e-14,2.1284564461695712e-10,0
0,4524.225407,5242.579605,84456.33579,7,673,1.042795141646724e-22,4.2460562467208446e-19,0
0,3622.736074,3534.343696,80270.21727,5,737,7.032322452115231e-22,2.2928623408150185e-18,0
2,3895.54214,6737.781364,57642.7881,8,769,1.6193144041266573e-14,5.6772967492659456e-11,0
3,2835.107877,7716.404618,36923.78928,2,582,0.9981934721426525,2546.987558077453,1
3,2903.36589,9401.184536,49821.62992,4,749,0.0012464246001919269,3.2569440017887152,0
2,5015.153717,9453.737901,71020.99728,6,562,6.284033697966367e-09,2.8363855462298353e-05,0
3,2864.970869,14125.79723,70581.41346,5,703,0.00040824600212283963,1.0526516131208832,0
4,3458.879843,13861.53205,71716.47472,8,604,0.0024083955957611243,7.497315882133316,0
3,5307.19492,13695.55029,85074.90664,7,718,1.5222378180442774e-08,7.270931533460826e-05,0
0,5672.167808,6638.327495,84307.27356,4,661,9.825386028472784e-18,5.0158114498688667e-14,0
1,3075.242152,5936.203365,55809.98646,5,625,2.6967617551091353e-12,7.463875880891802e-09,0
1,3647.987402,4436.611986,61807.09221,6,626,3.581202972731373e-15,1.1757764995676098e-11,0
1,2344.956741,7588.568374,62165.64829,6,661,4.659637483711881e-14,9.833983495241807e-11,0
1,3896.932956,10622.03547,82393.55891,5,672,1.383687479299051e-13,4.852923604996536e-10,0
1,3135.264699,4866.554331,54376.51649,6,595,1.5823298655669407e-13,4.4649206727169e-10,0
0,4841.466274,5764.415969,68771.95206,4,716,4.0344222660371253e-17,1.757926740248406e-13,0
0,6654.649792,971.3586189,97135.86189,6,562,8.58674396550691e-24,5.142759654961603e-20,0
1,5217.192412,9684.12729,100519.9789,6,717,2.762591931710769e-18,1.2971676297216462e-14,0
0,5835.846032,5589.67583,103009.1429,5,652,5.067862689107253e-22,2.661773972845267e-18,0
0,6614.808622,8083.651989,93199.41512,3,614,6.003934587888604e-16,3.5743390450100598e-12,0
0,3423.089071,6903.16391,58639.42002,2,638,1.0460805534395698e-11,3.2227442188781604e-08,0
2,3853.255375,10686.19585,71544.66974,4,661,1.6865345171557422e-07,0.0005848783374018054,0
1,6431.853657,8978.481417,80915.88152,4,637,3.9503100330195746e-12,2.2867034428944668e-08,0
1,1199.840506,2362.152297,20173.43231,6,678,5.406053670696167e-12,5.8377619545401215e-09,0
0,3573.094923,1218.010682,84270.77697,7,718,4.8176916032585046e-26,1.5492662467364424e-22,0
4,4222.58964,13351.16641,59145.20064,5,663,0.9827746624916325,3734.8686974624975,1
0,5135.335507,3222.909949,71392.02677,3,719,8.104634832337912e-18,3.7458017123196486e-14,0
5,4604.738825,24614.66577,78697.94413,5,692,0.9999999986252945,4144.264936802857,1
0,3595.47313,5376.366529,69205.6643,3,693,4.081480280815845e-16,1.3207367412268403e-12,0
0,4398.379847,4573.286643,77604.35193,6,612,4.4808031770166394e-20,1.7737446952947205e-16,0
1,4758.843272,10075.62942,75181.14042,3,584,5.3708596717364715e-09,2.3003171472329313e-05,0
2,4030.40983,7980.236077,62191.11197,6,769,6.721297413644661e-12,2.4380624849676316e-08,0
2,6538.631963,11775.28985,83334.64005,5,619,1.711935900089964e-08,0.00010074346915441872,0
0,4082.60404,2060.279186,72975.27459,4,636,5.724629340250249e-19,2.1034255384807383e-15,0
0,3026.581893,4813.136656,57493.07173,3,651,2.4141857453327873e-14,6.576057776846632e-11,0
0,5391.040833,2903.739178,88341.67124,4,565,3.058950809335508e-19,1.4841835847339509e-15,0
0,1444.66221,1385.137622,22915.76251,7,642,8.687483708672293e-17,1.129543147251856e-13,0
1,3361.125677,6668.64008,51728.75756,5,592,9.938857194498911e-11,3.0065173304819826e-07,0
5,3843.855228,21915.79368,64291.10294,4,643,0.9999999999892604,3459.469705162847,1
0,2322.072134,377.4502548,37745.02548,2,601,1.5026665741398672e-12,3.140370160653088e-09,0
5,5175.720984,22899.88226,83733.19147,4,511,0.9999999999926095,4658.148885565573,1
0,3974.300273,3237.428556,85024.03242,6,602,7.229033123385275e-22,2.585731348421653e-18,0
1,5450.825245,8739.302902,83510.93186,5,640,4.14665281898506e-14,2.0342411881176762e-10,0
0,2794.252466,1780.010634,41677.30218,3,605,2.0846204001871826e-13,5.242460124507247e-10,0
1,3571.942446,6233.507116,58709.36977,6,586,4.71273581518463e-13,1.5150258985538153e-09,0
0,5086.997585,3380.494508,87910.61701,8,693,9.630380836958631e-26,4.409075165421495e-22,0
0,2372.180892,5335.887669,44181.82207,3,618,7.895810297054474e-12,1.685726128217652e-08,0
3,4314.697805,14282.36092,71288.75386,5,730,0.00032486183878693755,1.261512596468037,0
1,2370.08143,4519.240637,35991.41852,5,671,2.873306267110418e-11,6.12897284374292e-08,0
2,6449.962139,15917.67819,95147.69382,3,614,4.727346133192144e-05,0.27442083219333646,0
0,2337.459652,682.5005136,68250.05136,6,561,7.202651893817361e-21,1.5152317370279524e-17,0
3,5163.385794,16040.25036,87388.02497,5,702,9.371989130685034e-05,0.4355207598501136,0
1,406.2603899,859.2965025,8708.97573,5,730,4.6820749425146426e-11,1.711927432518317e-08,0
0,4469.333639,4501.429489,72356.60588,6,597,3.7015478173124712e-19,1.488910695865349e-15,0
1,5225.592422,10048.93066,102528.2157,5,595,2.664744121002216e-15,1.2532380016750406e-11,0
0,3046.29269,5272.233047,61749.06676,2,608,8.825518036129458e-13,2.4196599971031894e-09,0
1,1749.752995,4780.085844,38576.27839,6,763,3.513005409543243e-14,5.532202563119542e-11,0
5,4970.869798,25777.1911,78901.93054,4,684,0.9999999999893601,4473.782818152399,1
0,3259.645498,3213.274889,59091.01098,4,525,7.31580740730277e-15,2.1462244811504576e-11,0
0,4920.030329,3582.545417,63740.31544,1,650,4.111567047301493e-13,1.820613111519629e-09,0
0,2981.831668,1094.979947,49696.02505,4,596,5.450126206898753e-16,1.462622302649468e-12,0
1,2731.946412,8682.990113,70384.73682,4,682,2.6854339515856084e-12,6.602815483827556e-09,0
0,4098.162285,6606.446672,67026.61825,2,653,3.9448427572637544e-13,1.4549945227266357e-09,0
1,4136.170572,6020.352519,66625.73116,6,713,4.80780199571384e-16,1.7897300217607013e-12,0
0,2573.315388,1839.810938,57937.90184,6,581,5.63298743746226e-19,1.3045907927909088e-15,0
1,2319.709107,9060.300386,70536.05508,7,732,1.3911011952799704e-16,2.90425510030458e-13,0
0,2734.908845,3423.400349,43734.87053,4,634,2.441867409344221e-14,6.010456298519472e-11,0
2,3362.300772,10294.98302,72878.22455,8,595,6.059028140796733e-12,1.833504749583352e-08,0
2,4337.953601,10253.63089,85758.64944,10,709,1.1054817721562302e-17,4.315975770928483e-14,0
0,6640.650541,6017.327464,91246.22548,5,574,8.282577355160895e-19,4.950153161498119e-15,0
3,3311.630647,10444.70279,55506.12708,5,732,0.00011805628161477045,0.35186292023970284,0
1,3510.560614,4955.189648,59073.89961,7,651,4.2618354467662265e-16,1.3465288496489948e-12,0
0,4147.985276,2394.397373,63481.8097,4,733,7.076390724489878e-19,2.6417488079166288e-15,0
1,4018.745383,9586.036031,88875.51913,5,699,1.6938365014855793e-15,6.12638785791184e-12,0
2,4162.703338,12185.19344,93520.18342,9,610,6.696326528369259e-15,2.5087338712782602e-11,0
0,1949.804168,4009.112737,46075.5315,4,720,9.740234650836066e-16,1.7092395107548365e-12,0
2,4918.906884,10567.93363,69760.91919,4,707,8.696060492357626e-08,0.0003849760063758452,0
0,1568.359478,2370.988265,36296.9485,6,652,6.374204607639277e-17,8.997339789992099e-14,0
1,3837.675904,11026.9336,74047.39397,3,561,4.224534642169245e-08,0.00014591155321679557,0
1,5831.677687,9240.788233,76223.58447,5,669,3.832705646800957e-13,2.0115993601159244e-09,0
2,6260.290489,13281.12613,97121.82012,8,646,1.3634465713121598e-13,7.682014442380657e-10,0
4,5140.866997,20296.76181,80903.02208,1,610,0.9999999988308079,4626.780291890405,1
1,5620.081255,8593.449804,98881.15154,7,697,1.4064095539702554e-19,7.1137223740090295e-16,0
1,3880.385905,7070.411073,55351.14881,3,671,1.349193143828586e-09,4.711851052591574e-06,0
0,3053.4584,3094.031735,40897.46938,4,706,3.7439037615239216e-15,1.0288668950475133e-11,0
5,2737.25396,15621.37146,48821.91271,4,639,0.999999999067231,2463.5285617020972,1
4,2252.008559,7205.977999,36597.13759,6,581,0.8138117614862919,1649.4399470537962,1
2,3938.152731,8179.599555,85499.39941,7,647,1.999996863245668e-14,7.088663798084125e-11,0
2,4225.740476,7801.759675,73888.27303,6,656,6.5975134808057935e-12,2.5091441781117023e-08,0
2,3076.130524,8759.332341,54099.80079,1,485,0.7841600958772372,2170.9609259676627,1
0,905.2093892,918.1759316,13591.98801,3,604,1.9163881555027678e-10,1.5612592965414977e-07,0
0,2462.460766,3352.792279,36181.40044,3,568,3.4084300565143366e-11,7.553812759039545e-08,0
0,5347.01108,7331.496617,84381.21107,6,768,2.0392607845417267e-21,9.813555008958695e-18,0
1,3334.423715,4826.222274,54781.02289,7,633,2.357678769015048e-15,7.075349999780204e-12,0
4,3518.291797,14904.7759,58359.80622,1,499,0.999999999902079,3166.4626169899366,1
1,5189.975464,11019.53402,86971.74619,4,665,2.251117085857935e-12,1.0514918197974478e-08,0
1,5959.276603,7779.488579,82881.67337,5,675,4.9666843715376056e-15,2.663806137281083e-11,0
5,4327.131554,28223.46064,82012.12086,4,594,0.9999999999999452,3894.418398599786,1
2,5082.984103,12110.71156,78335.11054,5,638,3.520123394095243e-08,0.0001610345812750607,0
0,4297.74561,7731.354184,83264.40899,4,536,2.4110508678797062e-15,9.325874954625027e-12,0
0,3827.593112,6009.241314,69910.10692,3,522,3.098075314506043e-13,1.0672354560834507e-09,0
0,3994.64583,4038.230709,85237.0939,4,580,1.2712534238785362e-18,4.570386469712655e-15,0
5,2639.840167,16452.29304,51360.41005,5,550,0.9999999994646687,2375.8561490281295,1
0,2592.482828,4460.161507,60813.67684,6,671,4.44005093974436e-19,1.0359680235059265e-15,0
0,4356.188031,4522.265523,65887.20297,5,637,1.2049258533377417e-17,4.7239952224970986e-14,0
5,7194.15692,23874.48686,91468.26292,3,614,0.9999999999835556,6474.741227893527,1
0,3475.050977,4918.029486,65916.99082,3,562,4.9983899571849243e-14,1.5632693913728214e-10,0
1,4648.735009,9271.869864,87617.33503,6,684,2.1762214151382105e-16,9.10500901189967e-13,0
2,4909.942825,8381.019304,88866.33019,8,595,5.143347795099409e-15,2.2728189242725123e-11,0
0,6140.40991,4040.610638,90080.90866,2,685,5.9386249126592976e-18,3.281903213891944e-14,0
2,1680.91359,3904.529497,25762.97358,5,668,3.6391255711560575e-07,0.0005505350065445456,0
1,4952.688491,7459.507723,65062.23135,2,608,2.5857542822473953e-08,0.00011525791926816576,0
2,3477.433899,8389.081942,70760.64317,8,667,7.059928595173008e-14,2.2095391519236658e-10,0
4,2346.7141,14539.24991,73728.34819,7,527,0.31357926844560263,662.2928016560828,0
2,5105.306208,12011.75795,75879.39716,5,721,3.958105423788406e-09,1.8186606172786877e-05,0
0,3536.09384,988.0365579,55875.47434,3,645,2.687957681088678e-16,8.554383538450523e-13,0
1,3085.012766,6823.887707,52576.23837,5,720,1.0477876106630033e-12,2.9091943394568023e-09,0
1,4481.724106,5857.960227,64968.46508,5,587,9.43729118233641e-13,3.806580184849649e-09,0
0,3855.075352,2826.597541,54263.48322,4,691,8.957180001367779e-17,3.1077543462030227e-13,0
0,3596.70992,5847.202148,74431.14744,5,581,2.4881533071598448e-17,8.054249114108359e-14,0
0,3463.680585,4810.319858,51148.80896,3,669,1.2039954785909894e-13,3.7532301872610537e-10,0
0,5454.726298,6161.967137,87234.01504,6,750,3.0202205735508798e-22,1.4827028929477764e-18,0
1,3949.704843,9605.213264,85565.77455,5,648,2.7527912938437453e-14,9.785441794556589e-11,0
2,5010.466015,9603.350654,80456.79724,7,659,8.414223342436456e-13,3.794326208990781e-09,0
1,3197.777687,4815.038815,60984.36684,5,716,4.9780306545027715e-15,1.4326771816953873e-11,0
0,4300.709449,1882.596048,74562.81476,5,609,4.474096628134056e-20,1.7317610679919658e-16,0
1,2399.105715,3020.662639,43648.06134,7,613,7.789179674272225e-15,1.68183589245375e-11,0
0,5111.442746,3893.298071,65716.76316,4,615,2.64136849989931e-16,1.2151083472490906e-12,0
0,4521.219371,7062.619059,93838.80777,3,584,1.1648566669637604e-16,4.739915274403544e-13,0
4,2020.52669,8093.481631,37061.99506,6,720,0.09408840900362106,171.0973274503074,0
2,4123.835812,9108.77319,66902.78477,5,668,4.153166475464632e-09,1.5414278980246983e-05,0
1,7905.026378,9501.912884,99013.73022,5,631,3.938689959330781e-15,2.8021903220946214e-11,0
1,3658.697821,6782.372549,63720.78118,6,605,1.1431981893470897e-13,3.764355051901809e-10,0
5,4766.802803,18597.93514,66830.80403,3,531,0.9999999999977021,4290.1225226901415,1
0,3524.888536,4126.521949,60857.22,6,609,3.535095717182504e-18,1.1214736530443376e-14,0
0,4516.391458,5726.787375,55730.27928,3,676,1.3547853306317635e-13,5.506866805220102e-10,0
1,3066.60215,5750.739169,61346.65744,6,638,1.3593112071921422e-14,3.751620003445067e-11,0
1,5628.334743,13644.77429,100742.7413,4,560,5.3508204623148574e-11,2.7104587840441833e-07,0
0,5624.194316,7472.470284,97885.69368,4,675,2.6169740565543262e-19,1.3246533552593074e-15,0
2,2598.349177,8474.581336,52339.08976,3,581,0.00045235291889242666,1.0578337510659162,0
3,5747.330017,21102.37213,86851.76948,0,600,0.9999998846252056,5172.596418512683,1
5,2227.484557,9979.816675,36461.72315,2,608,0.9999999999086673,2004.7361011169023,1
0,2157.590893,3377.404554,46910.0526,6,671,6.374576560038223e-18,1.2378355499402764e-14,0
2,3043.618275,6525.44048,46397.91049,6,722,3.95339710301495e-10,1.0829368503961521e-06,0
0,4369.135637,1675.694388,81686.83379,4,655,1.243738378587612e-20,4.89065550569256e-17,0
3,5052.602429,17200.72184,89653.15782,4,631,0.04115762067135696,187.1577847583629,0
0,4436.199793,5565.214454,89702.8067,5,610,7.208344012642403e-20,2.877988879508131e-16,0
4,3601.957424,15613.41619,58940.8405,2,490,0.9999999994936295,3241.761679958468,1
3,1335.837856,6535.872854,37463.48679,5,507,0.10410962766514606,125.1662236282503,0
1,3470.410103,5578.411834,57703.41358,5,671,2.2260772526519883e-13,6.95286088889575e-10,0
0,4033.267836,674.501641,67450.1641,5,619,4.7784857062574716e-20,1.7345621433450605e-16,0
5,5531.413845,24636.77228,82678.72765,3,530,0.9999999999999574,4978.272460499788,1
1,3069.370407,6356.529321,67546.97247,5,610,1.9626410365608384e-13,5.421665085465278e-10,0
2,2728.174595,6733.921783,36955.5173,3,522,0.03844861628444585,94.40508434411561,0
1,3057.966392,6122.499682,65420.05402,5,674,3.086597841747748e-14,8.494841219115913e-11,0
0,3690.348317,1439.173554,52881.98987,4,595,4.70376322695338e-16,1.5622672237338504e-12,0
5,4715.801532,23762.7412,84422.62017,4,563,0.9999999999802303,4244.221378716093,1
5,5920.088371,27072.21436,86781.92774,4,552,0.9999999999998568,5328.0795338992375,1
3,3477.427531,11703.17663,56829.66987,3,672,0.5240476543532943,1640.1039667237058,1
0,4933.30417,768.500532,76850.0532,4,624,5.986095299665198e-20,2.657810601347015e-16,0
1,3579.565976,6740.989655,60306.50988,6,701,1.1562958352131768e-14,3.7251335069276314e-11,0
1,3434.029508,8804.351203,87338.92734,5,635,6.0809704761087525e-15,1.8794008847010837e-11,0
0,2607.357278,1418.015191,67899.71984,5,706,3.095538045505849e-21,7.264056287048014e-18,0
0,2477.558532,819.6527739,59549.72765,7,618,1.2682381311577253e-21,2.827920782211802e-18,0
0,4397.856242,7068.303608,84865.99745,6,613,1.5176432662984123e-19,6.006939220637767e-16,0
0,2912.641519,4365.588021,51121.15553,3,598,5.587835260240046e-13,1.4647824882276596e-09,0
2,5872.348053,10641.32316,88164.80104,5,704,2.911053125929991e-11,1.5385245440611093e-07,0
0,2178.489627,1360.978163,39843.779,4,650,1.962387502939599e-15,3.8475367373775136e-12,0
1,5562.670006,7606.778798,76595.49868,6,628,7.039472762510977e-15,3.52424375946664e-11,0
0,2307.63521,830.6012076,45749.36028,7,623,8.037864859835128e-20,1.669361396739953e-16,0
0,3372.376095,3405.489888,55026.27562,3,706,1.2779631146877259e-15,3.878795032438167e-12,0
1,8658.418769,11482.36366,99831.72365,4,639,9.381984615711789e-13,7.310983651843339e-09,0
1,3299.141181,8251.202469,69630.47118,5,650,4.3100869159730285e-13,1.2797626714358315e-09,0
4,3101.783163,10717.50829,43774.42986,1,531,0.999999998633804,2791.604842886121,1
2,6506.604886,11626.59551,74760.34905,5,617,2.2269119693201504e-07,0.0013040672670243335,0
0,3690.482761,652.343164,65234.3164,3,666,4.468889184325623e-18,1.4843122646015758e-14,0
5,3419.532912,22672.04318,83421.44294,3,497,0.9999999999992035,3077.579620797549,1
5,4806.932229,30551.75596,94088.77473,4,605,0.9999999999998941,4326.239006099542,1
1,6570.843397,9376.098807,92023.76273,3,695,5.038535438799543e-13,2.979668458672783e-09,0
1,4804.142724,6732.909122,87078.96748,6,632,4.3806008206900064e-17,1.8940528403519692e-13,0
0,3113.772211,1581.542716,55896.84219,5,617,4.7259439072726575e-18,1.3243961528289326e-14,0
5,4099.344211,19802.90378,72255.82134,2,640,0.9999999999921438,3689.409789871015,1
0,2810.51433,2861.9268,41729.75557,5,712,8.937903746246682e-17,2.2608095903088287e-13,0
1,2076.905253,3197.515112,27809.09544,5,731,6.5621018766158734e-12,1.22659774724382e-08,0
0,4533.079507,4162.378455,79416.76551,5,592,4.953236880068454e-19,2.0208074934919435e-15,0
5,4764.435819,17874.86079,70500.97312,4,528,0.9999999996867395,4287.992235756741,1
0,3906.976191,2178.226659,72767.3251,5,650,2.4638305806487058e-20,8.66351467552698e-17,0
0,4165.165527,5979.423587,74128.8043,3,667,6.450126349723068e-16,2.417925952499478e-12,0
0,5718.401262,4960.52798,85442.27952,2,638,3.92338510417191e-16,2.019194129790779e-12,0
3,6080.074247,19757.15424,97520.99378,4,710,0.014702973424673065,80.45565306631208,0
0,5766.310718,9517.063373,91858.68173,4,518,7.516671219514233e-15,3.900911563509034e-11,0
0,3405.332542,2134.631331,54393.40609,4,593,7.334658458513003e-16,2.24792560199069e-12,0
0,4407.70573,3355.313656,57225.65581,3,603,3.2764492792818756e-14,1.2997461836110583e-10,0
0,3939.918175,5419.898322,72052.57079,5,600,1.7734297895810975e-17,6.288451434051292e-14,0
0,5001.607687,9094.08148,90042.41661,4,620,1.5562105016564382e-16,7.005198966907471e-13,0
1,8001.743859,16082.50592,120718.059,4,638,6.606350171056092e-13,4.757608972048652e-09,0
5,5585.409425,22677.36728,89415.40473,5,643,0.9999999228167853,5026.8680945101305,1
0,4291.979619,5714.131435,79953.32297,4,602,4.056430844904063e-17,1.5669106660990069e-13,0
1,4816.024119,5907.894007,60354.90654,6,800,2.1311630676824688e-16,9.237359461932718e-13,0
1,3070.870575,5748.276577,52928.11426,6,670,6.605069354616365e-14,1.825498181423307e-10,0
1,3904.024625,6849.907727,85993.83413,6,671,1.2527922593561349e-17,4.401838647482164e-14,0
0,6416.494774,2791.547162,111014.6034,6,713,7.198367762551016e-27,4.15694602167648e-23,0
1,3671.756218,5468.340906,69516.13982,5,675,4.280554284384049e-15,1.4145436629156307e-11,0
5,3518.123648,17217.34041,63376.4545,4,512,0.9999999999124207,3166.3112829226966,1
1,4294.616313,11825.68604,99712.33865,5,661,5.5337026250594946e-15,2.138861660838429e-11,0
5,4052.155636,13700.13638,55385.46262,4,654,0.9999998963288105,3646.9396943173847,1
1,3026.541598,6118.485584,51359.6894,5,561,1.2513560662839963e-10,3.408553069666344e-07,0
3,5090.707964,14973.21465,77414.53794,7,748,3.4820175512082255e-07,0.0015953341030851143,0
4,3776.309219,12294.05873,51314.47595,5,566,0.9997033971005342,3397.6702392627294,1
0,5833.528624,5515.26473,81900.27273,4,716,7.012895584004162e-19,3.681893441377033e-15,0
1,2009.543132,4865.734761,38591.24372,5,749,1.2083987040714089e-12,2.18549638483596e-09,0
0,3374.838911,2390.499886,52842.82862,5,675,6.18742994638719e-18,1.8793421407938718e-14,0
0,4790.726048,3236.670635,73466.87582,5,531,7.955782459055197e-18,3.4302576832935504e-14,0
5,5996.23046,26656.55602,99443.63784,4,572,0.9999999999723408,5396.607413850734,1
2,4669.357879,12086.10578,91935.95457,9,669,1.6340975738178094e-15,6.867167743224876e-12,0
1,5933.358207,12814.66596,110257.5518,4,550,1.2952706868426897e-12,6.9167744640581405e-09,0
0,3405.019855,3746.687529,61244.02918,3,623,4.988867467590875e-15,1.5288473502999448e-11,0
0,5514.413508,7305.258888,86729.32302,3,590,2.068860670025707e-15,1.0267697902463721e-11,0
2,4011.568515,10694.50826,89683.44657,7,653,1.618681928922071e-13,5.844108115676924e-10,0
3,5661.772359,15096.46571,79609.2148,4,592,0.20811054395022996,1060.44707281848,0
0,5340.757819,8525.185924,103051.0367,2,653,1.1813897268328283e-16,5.678564778781833e-13,0
0,4584.074704,5412.701001,70406.8263,3,668,1.1072962021393259e-15,4.568335659055939e-12,0
5,4598.783366,22992.88514,79571.42754,4,605,0.9999999999436082,4138.9050291666,1
0,3996.303369,4160.155428,61116.9379,5,551,5.196332126771012e-16,1.868950762619214e-12,0
0,1007.991232,1431.455641,22676.80551,5,576,2.168756109660951e-13,1.9674784285962023e-10,0
2,4235.059487,7425.92885,69351.66736,7,671,5.863933356433515e-13,2.2350695933069563e-09,0
0,5948.15433,4869.74745,74592.21037,4,673,1.3063714553753276e-17,6.99344912599124e-14,0
0,2123.893985,2824.648726,37969.01432,5,712,2.0147381841412682e-16,3.851181279582716e-13,0
0,2290.361754,4014.690097,49253.64865,4,590,3.571334511543033e-14,7.36168317838059e-11,0
0,5223.810485,759.7373479,75973.73479,1,607,7.52451733114609e-16,3.5375987276104643e-12,0
0,5215.837295,5501.403489,89374.62457,4,674,1.9960313175307957e-19,9.3698771291686e-16,0
1,4829.5021,7628.072197,69829.24487,5,626,7.858659589412855e-13,3.415807169122907e-09,0
0,3872.535788,5072.38806,75477.42679,5,620,1.7779736953873284e-18,6.196740088959036e-15,0
1,2093.516255,3326.732631,40818.09587,6,767,2.2251990262780573e-15,4.192641298910957e-12,0
0,3151.845415,3653.781857,60421.32403,2,661,2.297327048292743e-14,6.516737751525269e-11,0
2,3310.630104,8614.858685,65805.16814,7,722,1.1112267147753281e-12,3.3109745528738004e-09,0
1,3440.842174,7009.017521,49413.51814,3,527,9.041120637264655e-07,0.002799816227002978,0
0,3934.146792,4753.884367,59511.80417,4,758,2.7881521965230995e-17,9.872100017603195e-14,0
1,3070.300933,5367.397712,46653.87796,6,612,2.041665661563059e-12,5.64167518701401e-09,0
1,3713.969038,6197.828848,69246.90511,7,631,2.1630314939536362e-16,7.230088797086421e-13,0
1,3540.978956,6556.102976,62409.91709,6,647,2.8260169479995736e-14,9.006179887949252e-11,0
1,3931.174494,8588.69804,74853.73618,4,627,6.5969860725287635e-12,2.3340513047038477e-08,0
4,2118.993931,12488.7953,64868.83433,6,618,0.21497546855831115,409.9785418700484,0
